trial_id,state,value,param_z_entry,param_z_exit,param_lookback,param_atr_window,param_entry_decay,param_exit_decay,param_edge_min,param_atr_max,param_corr_min,param_beta_lo,param_beta_hi,param_coint_pmax,param_half_life_max,param_notional,param_slippage_bps,param_slippage_mode,param_slippage_atr_frac,param_transaction_cost_per_trade,param_bar_lag,param_max_bars_held,param_z_stop,param_run_dd_stop_pct,metric_sharpe,metric_total_pnl,metric_max_drawdown,metric_cagr,metric_win_rate,metric_avg_trade_pnl,metric_n_trades,metric_strategy,metric_symbols,metric_window,metric_config,metric_metrics,metric_trades,metric_run_id,metric_scenario_name,metric_regime_summary
9,COMPLETE,-1000000.0,2.6,0.8,245,16,0.30000000000000004,0.1,1.8,4.2,-0.07999999999999996,-1.0,-0.7,0.18,99,7242,7.9,bps,0.14,2.9000000000000004,4,49,4.7,0.48,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 245, 'atr_window': 16, 'z_entry': 2.6, 'z_exit': 0.8, 'edge_min': 1.8, 'atr_max': 4.2, 'corr_min': -0.07999999999999996, 'beta_range': (-1.0, -0.7), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.18, 'hl_window': None, 'half_life_max': 99.0, 'exec': {'bar_lag': 4, 'slippage_mode': 'bps', 'slippage_bps': 7.9, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 2.9000000000000004, 'notional': 7242.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 49, 'z_stop': 4.7, 'run_dd_stop_pct': 0.48, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
10,COMPLETE,-1000000.0,2.3,1.4000000000000001,180,56,0.9,0.6,1.7000000000000002,6.800000000000001,-0.89,1.9000000000000004,1.1,0.13,3,15965,5.300000000000001,bps,0.0,10.0,2,99,3.1,0.5,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 180, 'atr_window': 56, 'z_entry': 2.3, 'z_exit': 1.4000000000000001, 'edge_min': 1.7000000000000002, 'atr_max': 6.800000000000001, 'corr_min': -0.89, 'beta_range': (1.1, 1.9000000000000004), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.13, 'hl_window': None, 'half_life_max': 3.0, 'exec': {'bar_lag': 2, 'slippage_mode': 'bps', 'slippage_bps': 5.300000000000001, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 10.0, 'notional': 15965.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 99, 'z_stop': 3.1, 'run_dd_stop_pct': 0.5, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
11,COMPLETE,-1000000.0,1.9000000000000001,1.1,200,5,0.5,0.4,1.4000000000000001,0.1,-0.99,-1.9,-1.2,0.06,13,22442,3.5,bps,0.045,5.6000000000000005,4,98,0.1,0.2,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 200, 'atr_window': 5, 'z_entry': 1.9000000000000001, 'z_exit': 1.1, 'edge_min': 1.4000000000000001, 'atr_max': 0.1, 'corr_min': -0.99, 'beta_range': (-1.9, -1.2), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.06, 'hl_window': None, 'half_life_max': 13.0, 'exec': {'bar_lag': 4, 'slippage_mode': 'bps', 'slippage_bps': 3.5, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 5.6000000000000005, 'notional': 22442.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 98, 'z_stop': 0.1, 'run_dd_stop_pct': 0.2, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
12,COMPLETE,-1000000.0,1.8,0.1,220,50,0.8,0.4,0.9,7.6000000000000005,0.18999999999999995,0.9000000000000004,0.7000000000000002,0.13,30,36268,2.3000000000000003,bps,0.17500000000000002,0.1,5,57,1.3,0.17,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 220, 'atr_window': 50, 'z_entry': 1.8, 'z_exit': 0.1, 'edge_min': 0.9, 'atr_max': 7.6000000000000005, 'corr_min': 0.18999999999999995, 'beta_range': (0.7000000000000002, 0.9000000000000004), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.13, 'hl_window': None, 'half_life_max': 30.0, 'exec': {'bar_lag': 5, 'slippage_mode': 'bps', 'slippage_bps': 2.3000000000000003, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 0.1, 'notional': 36268.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 57, 'z_stop': 1.3, 'run_dd_stop_pct': 0.17, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
13,COMPLETE,-1000000.0,2.2,1.2000000000000002,165,35,1.0,0.7000000000000001,1.4000000000000001,3.1,-0.47,2.0,0.5,0.11,29,12720,5.4,bps,0.07,6.800000000000001,3,60,3.4000000000000004,0.39,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 165, 'atr_window': 35, 'z_entry': 2.2, 'z_exit': 1.2000000000000002, 'edge_min': 1.4000000000000001, 'atr_max': 3.1, 'corr_min': -0.47, 'beta_range': (0.5, 2.0), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.11, 'hl_window': None, 'half_life_max': 29.0, 'exec': {'bar_lag': 3, 'slippage_mode': 'bps', 'slippage_bps': 5.4, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 6.800000000000001, 'notional': 12720.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 60, 'z_stop': 3.4000000000000004, 'run_dd_stop_pct': 0.39, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
14,COMPLETE,-1000000.0,2.9000000000000004,1.1,30,5,0.4,0.30000000000000004,1.4500000000000002,1.1,-0.51,0.6000000000000001,-0.8999999999999999,0.2,52,50376,0.1,bps,0.0,3.8000000000000003,4,7,1.7000000000000002,0.12,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 30, 'atr_window': 5, 'z_entry': 2.9000000000000004, 'z_exit': 1.1, 'edge_min': 1.4500000000000002, 'atr_max': 1.1, 'corr_min': -0.51, 'beta_range': (-0.8999999999999999, 0.6000000000000001), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.2, 'hl_window': None, 'half_life_max': 52.0, 'exec': {'bar_lag': 4, 'slippage_mode': 'bps', 'slippage_bps': 0.1, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 3.8000000000000003, 'notional': 50376.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 7, 'z_stop': 1.7000000000000002, 'run_dd_stop_pct': 0.12, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
15,COMPLETE,-1000000.0,1.6,0.4,145,44,0.6,0.5,0.75,6.300000000000001,-0.78,-2.0,0.30000000000000027,0.06,16,22280,3.5,bps,0.155,2.0,5,86,3.5,0.01,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 145, 'atr_window': 44, 'z_entry': 1.6, 'z_exit': 0.4, 'edge_min': 0.75, 'atr_max': 6.300000000000001, 'corr_min': -0.78, 'beta_range': (-2.0, 0.30000000000000027), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.06, 'hl_window': None, 'half_life_max': 16.0, 'exec': {'bar_lag': 5, 'slippage_mode': 'bps', 'slippage_bps': 3.5, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 2.0, 'notional': 22280.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 86, 'z_stop': 3.5, 'run_dd_stop_pct': 0.01, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
16,COMPLETE,-1000000.0,2.2,1.0,190,32,0.4,0.7000000000000001,1.1500000000000001,4.6000000000000005,0.25,1.5,1.2000000000000002,0.15,41,11395,1.9000000000000001,bps,0.035,6.9,3,87,0.7000000000000001,0.22,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 190, 'atr_window': 32, 'z_entry': 2.2, 'z_exit': 1.0, 'edge_min': 1.1500000000000001, 'atr_max': 4.6000000000000005, 'corr_min': 0.25, 'beta_range': (1.2000000000000002, 1.5), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.15, 'hl_window': None, 'half_life_max': 41.0, 'exec': {'bar_lag': 3, 'slippage_mode': 'bps', 'slippage_bps': 1.9000000000000001, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 6.9, 'notional': 11395.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 87, 'z_stop': 0.7000000000000001, 'run_dd_stop_pct': 0.22, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
17,COMPLETE,-1000000.0,2.0,1.5,225,54,0.8,0.30000000000000004,0.2,8.1,-0.33999999999999997,0.5,-0.5,0.09,67,5032,3.8000000000000003,bps,0.15,0.5,4,65,2.4000000000000004,0.32,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 225, 'atr_window': 54, 'z_entry': 2.0, 'z_exit': 1.5, 'edge_min': 0.2, 'atr_max': 8.1, 'corr_min': -0.33999999999999997, 'beta_range': (-0.5, 0.5), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.09, 'hl_window': None, 'half_life_max': 67.0, 'exec': {'bar_lag': 4, 'slippage_mode': 'bps', 'slippage_bps': 3.8000000000000003, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 0.5, 'notional': 5032.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 65, 'z_stop': 2.4000000000000004, 'run_dd_stop_pct': 0.32, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
18,COMPLETE,-1000000.0,1.6,0.30000000000000004,115,60,0.30000000000000004,0.5,0.7000000000000001,3.7,0.97,-0.5,-1.5,0.12,1,22227,6.9,atr_frac,0.075,4.3,5,88,5.0,0.45,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 115, 'atr_window': 60, 'z_entry': 1.6, 'z_exit': 0.30000000000000004, 'edge_min': 0.7000000000000001, 'atr_max': 3.7, 'corr_min': 0.97, 'beta_range': (-1.5, -0.5), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.12, 'hl_window': None, 'half_life_max': 1.0, 'exec': {'bar_lag': 5, 'slippage_mode': 'atr_frac', 'slippage_bps': 6.9, 'slippage_atr_frac': 0.075, 'transaction_cost_per_trade': 4.3, 'notional': 22227.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 88, 'z_stop': 5.0, 'run_dd_stop_pct': 0.45, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
